codigo_ocorrencia2;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;matricula;assentos
79089;***;***;DECOLAGEM;***;0;ARG1735;0
79094;BALSAS;BRIGADEIRO LYSIAS RODRIGUES;CORRIDA APÓS POUSO;LEVE;0;PRALI;6
79096;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;CORRIDA APÓS POUSO;LEVE;0;PPBJO;6
79097;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;SUBSTANCIAL;0;PTUVY;1
79098;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;DESTRUÍDA;1;PRASN;1
79099;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;LEVE;0;PTGZN;1
79100;FAZENDA VISA ESTÂNCIA;FAZENDA CAMPINAS;DECOLAGEM;LEVE;0;PTBJM;4
79101;OLHOS D'ÁGUA;SÃO FÉLIX DO ARAGUAIA;CORRIDA APÓS POUSO;LEVE;0;PTOGP;11
79102;BOTELHO;FRANCISCO DE ASSIS;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTZAC;4
79104;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;***;SUBSTANCIAL;0;PPXRF;4
79105;ARAPONGAS;PISTA DE POUSO EVENTUAL;POUSO;SUBSTANCIAL;0;PTCBM;4
79106;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;POUSO;DESTRUÍDA;0;PTDXI;6
79107;***;***;INDETERMINADA;DESTRUÍDA;2;PTNPG;4
79109;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;SUBSTANCIAL;0;PTUBH;1
79109;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTWHY;1
79110;BALSAS;FORA DE AERODROMO;CRUZEIRO;SUBSTANCIAL;1;PTUZW;1
79111;SANTO ÂNGELO;SANTO ÂNGELO;APROXIMAÇÃO FINAL;SUBSTANCIAL;0;PTUED;1
79115;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTGFO;1
79117;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;***;DESTRUÍDA;2;*****;NULL
79118;JACAREPAGUÁ;BACACHERI;CORRIDA APÓS POUSO;LEVE;0;PTVGI;6
79119;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;***;DESTRUÍDA;0;*****;NULL
79120;***;***;MANOBRA;SUBSTANCIAL;0;PRKPC;1
79121;FORA DE AERODROMO;PLÁCIDO DE CASTRO;DECOLAGEM;SUBSTANCIAL;0;PRCJD;6
79123;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;1;PUXXX;0
79124;LEME;LEME;MANOBRA;SUBSTANCIAL;1;PUJJL;2
79125;PINTO MARTINS;VIRGÍLIO TÁVORA;CRUZEIRO;NENHUM;0;PREBS;7
79126;LEME;LEME;CRUZEIRO;SUBSTANCIAL;0;PUODE;2
79127;MAESTRO WILSON FONSECA;EDUARDO GOMES;CRUZEIRO;SUBSTANCIAL;0;PTWOT;3
79128;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;SUBSTANCIAL;1;PTUXY;1
79129;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PTOST;1
79130;ALIMENTOS DALLAS;VIRACOPOS;POUSO;NENHUM;0;PPJLS;6
79131;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTUMC;1
79132;TERRAVISTA;JACAREPAGUÁ;CRUZEIRO;NENHUM;0;PRVNZ;10
79134;ERECHIM;ERECHIM;DECOLAGEM;NENHUM;0;PPFGR;2
79135;MARECHAL RONDON;JI-PARANÁ;CRUZEIRO;NENHUM;0;PRAYI;125
79136;SANTA GENOVEVA/GOIÂNIA;GOVERNADOR ALUÍZIO ALVES;CRUZEIRO;NENHUM;0;PRYRB;182
79137;ANÁPOLIS;ANÁPOLIS;ARREMETIDA NO AR;LEVE;0;PRCDJ;4
79138;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;LEVE;0;PTUEW;1
79140;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;TANCREDO NEVES;DESCIDA;NENHUM;0;PRYRE;183
79141;SANTOS DUMONT;CONGONHAS;DESCIDA;NENHUM;0;PRAZA;112
79142;DEPUTADO LUÍS EDUARDO MAGALHÃES;VIRACOPOS;SUBIDA;NENHUM;0;PRYRS;NULL
79143;AFONSO PENA;JOSÉ CLETO;DECOLAGEM;NENHUM;0;PRWOT;11
79147;ANTONIO CARLOS JOBIM / GALEÃO;AEROPORTO INTERNACIONAL DE SANTIAGO;DECOLAGEM;LEVE;0;PRMBR;184
79148;MARECHAL RONDON;JI-PARANÁ;CRUZEIRO;NENHUM;0;PRAXH;125
79149;PINTO MARTINS;VIRACOPOS;CRUZEIRO;NENHUM;0;PRYRN;NULL
79153;VIRACOPOS;ESTADUAL DARIO GUARITA;CRUZEIRO;NENHUM;0;PRATV;75
79154;CAMPO DE MARTE;Comandante Rolim Adolfo Amaro;CRUZEIRO;NENHUM;0;PRSMK;12
79155;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;LEVE;0;PTGXP;1
79156;SOROCABA;COSTA ESMERALDA;CRUZEIRO;NENHUM;0;PRMPJ;10
79157;CAMPO DE MARTE;MINISTRO VICTOR KONDER;TÁXI;LEVE;0;PRMDT;4
79158;BRIGADEIRO FÁBIO PEREIRA DA SILVEIRA;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;POUSO;LEVE;0;PPGEE;2
79160;HERCÍLIO LUZ;MINISTRO VICTOR KONDER;POUSO;LEVE;0;PRFLE;2
79161;VIRACOPOS;SENADOR PETRÔNIO PORTELLA;CRUZEIRO;NENHUM;0;PRYRH;183
79162;VIRACOPOS;PROFESSOR ERIBERTO MANOEL REINO;CRUZEIRO;NENHUM;0;PRATV;75
79164;ATLAS BRASIL CANTANHEDE;EDUARDO GOMES;APROXIMAÇÃO FINAL;NENHUM;0;PRYYB;NULL
79165;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;APROXIMAÇÃO FINAL;***;0;PTXPF;NULL
79166;PRESIDENTE PRUDENTE;VIRACOPOS;CRUZEIRO;NENHUM;0;PRAQH;75
79167;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;APROXIMAÇÃO FINAL;NENHUM;0;PRBLO;2
79168;VIRACOPOS;EDUARDO GOMES;DECOLAGEM;NENHUM;0;PPYBA;6
79169;SALGADO FILHO;TANCREDO NEVES;CRUZEIRO;NENHUM;0;PSAEC;0
79170;VIRACOPOS;ADALBERTO MENDES DA SILVA;CRUZEIRO;NENHUM;0;PRAXC;125
79171;SÃO LUIZ;SÃO LUIZ;ESTACIONAMENTO;LEVE;0;PRPSS;4
79172;VIRACOPOS;GOVERNADOR JOSÉ RICHA;CRUZEIRO;NENHUM;0;PRTKJ;73
79173;CAMPO GRANDE;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NENHUM;0;PRTYJ;0
79175;BACACHERI;SALGADO FILHO;POUSO;LEVE;0;PRAJL;6
79176;AGUINALDO PEREIRA LIMA;AGUINALDO PEREIRA LIMA;CRUZEIRO;LEVE;0;PTCEC;4
79177;SALGADO FILHO;SANTOS DUMONT;DECOLAGEM;NENHUM;0;PRGTO;197
79178;JACAREPAGUÁ;JACAREPAGUÁ;POUSO;LEVE;0;PRASE;0
79179;FARIA LIMA SQUARE;***;DECOLAGEM VERTICAL;SUBSTANCIAL;0;PPWFM;4
79180;JUSCELINO KUBITSCHECK;JUSCELINO KUBITSCHECK;MANOBRA;DESTRUÍDA;0;PUFMD;2
79182;SANTA GENOVEVA/GOIÂNIA;Comandante Rolim Adolfo Amaro;INDETERMINADA;LEVE;0;PTWSJ;11
79183;CONGONHAS;BACACHERI;POUSO;LEVE;0;PRDDQ;9
79184;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;LEVE;0;PRHMJ;2
79185;EDUARDO GOMES;TEFÉ;CRUZEIRO;NENHUM;0;PTMFE;52
79186;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PTWNK;1
79195;FLORES;AEROCLUBE DE RONDÔNIA;CRUZEIRO;SUBSTANCIAL;0;PTVFW;7
79196;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTWLN;1
79197;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PTWXI;1
79198;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;DESTRUÍDA;1;PTUGA;1
79199;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PTGQI;1
79201;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PRXIG;1
79203;DIOMÍCIO FREITAS;HERCÍLIO LUZ;CORRIDA APÓS POUSO;LEVE;0;PRFLE;2
79204;***;JUÍNA;DECOLAGEM;SUBSTANCIAL;0;PTEAQ;6
79206;GUARAPARI;EURICO DE AGUIAR SALLES;DECOLAGEM;DESTRUÍDA;2;PTAOP;4
79207;***;VIRACOPOS;CRUZEIRO;NENHUM;0;N36DA;21
79210;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTGYU;1
79211;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;NENHUM;0;PTCPX;1
79213;RIO CLARO;RIO CLARO;POUSO;SUBSTANCIAL;0;PPFLF;3
79214;PETROBRAS 35;SÃO TOMÉ;APROXIMAÇÃO FINAL;NENHUM;0;PROHE;22
79215;SANTOS DUMONT;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NENHUM;0;PRGGF;197
79216;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;FORA DE AERODROMO;TÁXI;NENHUM;0;PTHYA;6
79217;MARECHAL CUNHA MACHADO;PRESIDENTE JUSCELINO KUBITSCHEK;SUBIDA;NENHUM;0;PRMHX;184
79218;MANTECORP;DEPUTADO LUÍS EDUARDO MAGALHÃES;POUSO;LEVE;0;PTEDF;10
79220;SANTOS DUMONT;AFONSO PENA;CRUZEIRO;NENHUM;0;PRMAL;154
79221;***;Comandante Rolim Adolfo Amaro;CORRIDA APÓS POUSO;NENHUM;0;PTVOZ;6
79222;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;CORRIDA APÓS POUSO;LEVE;0;PTKCS;4
79223;ITANHAÉM;ITANHAÉM;CRUZEIRO;DESTRUÍDA;0;PPDXR;1
79224;PEDRO MORGANTI;PEDRO MORGANTI;TÁXI;LEVE;0;PPSAU;NULL
79225;EURICO DE AGUIAR SALLES;FAZENDA PUPILA;APROXIMAÇÃO FINAL;LEVE;0;PRTGG;8
79226;CONGONHAS;ANTONIO CARLOS JOBIM / GALEÃO;TÁXI;LEVE;0;PRGTP;197
79226;CONGONHAS;SANTOS DUMONT;PUSHBACK;LEVE;0;PRVBU;147
79228;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;1;PTGUF;1
79230;CLUBE VOART;CLUBE VOART;CORRIDA APÓS POUSO;LEVE;0;PUIHS;2
79231;***;FAZENDA JAQUELINE;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PRENZ;1
79232;CAMPO DE MARTE;FORA DE AERODROMO;POUSO;SUBSTANCIAL;0;PRSPI;6
79233;BAURU;BAURU;CRUZEIRO;SUBSTANCIAL;0;PTPAZ;2
79234;***;***;***;SUBSTANCIAL;2;PRGSG;6
79235;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PTLZC;1
79236;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;PARÁ DE MINAS;POUSO;LEVE;0;PTKIW;7
79237;HANGAR COMANDANTE SALOMÃO ALCOLUMBRE;ALBERTO ALCOLUMBRE;POUSO;NENHUM;0;PTNKE;4
79238;CARLOS PRATES;CARLOS PRATES;POUSO;LEVE;0;PRGUS;4
79240;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;CAMPO GRANDE;CRUZEIRO;LEVE;0;PPMMX;11
79241;FAZENDA SÃO PEDRO;FAZENDA SÃO PEDRO;CORRIDA APÓS POUSO;LEVE;0;PTOHI;6
79242;FILIAL CAMPO FLORIDO;FILIAL CAMPO FLORIDO;CRUZEIRO;LEVE;0;PTVXN;1
79243;PISTA SÃO JORGE;FORA DE AERODROMO;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTBZK;4
79244;TANCREDO NEVES;CONGONHAS;CRUZEIRO;NENHUM;0;PRAXT;125
79245;GOVERNADOR ANDRÉ FRANCO MONTORO;GUARARAPES - GILBERTO FREYRE;APROXIMAÇÃO FINAL;NENHUM;0;PRYRO;NULL
79246;VIRACOPOS;LAURO CARNEIRO DE LOYOLA;CRUZEIRO;NENHUM;0;PRTKI;73
79247;PRESIDENTE JUSCELINO KUBITSCHEK;CONGONHAS;APROXIMAÇÃO FINAL;NENHUM;0;PRGXI;199
79248;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;DECOLAGEM;LEVE;0;PPGSZ;2
79249;VIRACOPOS;AFONSO PENA;CRUZEIRO;NENHUM;0;PRAYN;125
79250;ANTONIO CARLOS JOBIM / GALEÃO;VIRACOPOS;CRUZEIRO;NENHUM;0;PRAYN;125
79251;AEROCLUBE DE ITÁPOLIS;AEROCLUBE DE ITÁPOLIS;DECOLAGEM;LEVE;0;PPGZX;2
79252;SANTOS DUMONT;VIRACOPOS;DECOLAGEM;NENHUM;0;PRAYN;125
79253;RECANTO DAS ÁGUIAS;AERÓDROMO NACIONAL DE AVIAÇÃO;CRUZEIRO;NENHUM;0;PRDMK;4
79255;ZUMBI DOS PALMARES;ANTONIO CARLOS JOBIM / GALEÃO;CRUZEIRO;NENHUM;0;PRGUP;193
79256;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PTUJH;1
79257;OURILÂNDIA DO NORTE;FORA DE AERODROMO;POUSO;SUBSTANCIAL;0;PTJBP;4
79259;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTDZB;1
79261;PRESIDENTE JUSCELINO KUBITSCHEK;VIRACOPOS;CRUZEIRO;NENHUM;0;PRAXI;125
79262;CAMPO DE MARTE;CAMPO DE MARTE;***;***;0;PPIVF;NULL
79263;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PTWUH;1
79265;FORA DE AERODROMO;FORA DE AERODROMO;***;***;0;PXXXX23;0
79266;PARÁ DE MINAS;PARÁ DE MINAS;DECOLAGEM;NENHUM;0;PRTBT;NULL
79267;HERCÍLIO LUZ;HERCÍLIO LUZ;TÁXI;LEVE;0;PRFLD;0
79268;PINTO MARTINS;GOVERNADOR ANDRÉ FRANCO MONTORO;APROXIMAÇÃO FINAL;NENHUM;0;PTMZI;184
79269;VIRACOPOS;SANTOS DUMONT;APROXIMAÇÃO FINAL;NENHUM;0;PRAYJ;125
79270;TANCREDO NEVES;SANTOS DUMONT;CRUZEIRO;NENHUM;0;PRAZL;112
79272;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PTOMW;1
79273;CAMPO DE MARTE;ESTADUAL DARIO GUARITA;DECOLAGEM;LEVE;0;PRGFC;6
79274;BALSAS;PREFEITO RENATO MOREIRA;CORRIDA APÓS POUSO;LEVE;0;PRVLT;6
79275;GRUPAMENTO AÉREO DA POLÍCIA MILITAR/ PRAIA GRANDE;GRUPAMENTO AÉREO DA POLÍCIA MILITAR/ PRAIA GRANDE;MANOBRA;LEVE;0;PRSPG;6
79276;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;LEVE;0;PRERL;1
79277;JOÃO CORREA DA ROCHA;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;CRUZEIRO;***;0;PTRVQ;7
79278;14 BIS;14 BIS;CRUZEIRO;NENHUM;0;PTWBD;4
79279;ORLANDO DE CARVALHO;BACACHERI;POUSO;LEVE;0;PTJPX;4
79281;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;LEVE;2;*****;NULL
79282;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;1;PTCOW;1
79283;CAMPO DE MARTE;SANTA GENOVEVA/GOIÂNIA;TÁXI;LEVE;0;PPMVM;4
79284;Comandante Rolim Adolfo Amaro;SOROCABA;***;LEVE;0;PTGAV;8
79285;LUIZ EDUARDO MAGALHÃES;VERA CRUZ;DECOLAGEM;DESTRUÍDA;1;PPXLD;7
79286;GOVERNADOR ANDRÉ FRANCO MONTORO;AEROPORTO INTERNACIONAL DE SANTIAGO;DECOLAGEM;NENHUM;0;PTMSX;235
79287;EDUARDO GOMES;VIRACOPOS;CRUZEIRO;NENHUM;0;PRYSE;NULL
79288;EURICO DE AGUIAR SALLES;CONGONHAS;CRUZEIRO;NENHUM;0;PRMAM;154
79289;ENTRE RIOS;CATALÃO;CRUZEIRO;NENHUM;0;PRVET;4
79291;GUARARAPES - GILBERTO FREYRE;TANCREDO NEVES;CRUZEIRO;NENHUM;0;PRYRN;NULL
79292;TANCREDO NEVES;CONGONHAS;APROXIMAÇÃO FINAL;NENHUM;0;PRAXH;125
79293;VIRACOPOS;MARECHAL RONDON;CRUZEIRO;NENHUM;0;PRYRE;183
79294;CATARATAS;HERCÍLIO LUZ;POUSO;NENHUM;0;PRTKJ;73
79296;ESTÂNCIA SANTA MARIA;ESTÂNCIA SANTA MARIA;POUSO;LEVE;0;PTJCM;6
79297;JÚLIO BÉLEM;JÚLIO BÉLEM;POUSO;LEVE;0;PRMNS;11
79298;SOROCABA;GENERAL LEITE DE CASTRO;CRUZEIRO;LEVE;0;PPFRT;NULL
79299;RIACHÃO;FORA DE AERODROMO;POUSO;LEVE;0;PRLPT;6
79300;***;***;CORRIDA APÓS POUSO;LEVE;0;PRNJV;1
79301;LUÍS EDUARDO MAGALHÃES;***;CRUZEIRO;DESTRUÍDA;1;PTUTH;1
79302;FAZENDA MONTESION;FAZENDA MONTESION;MANOBRA;DESTRUÍDA;0;PPZCA;2
79303;***;***;POUSO;LEVE;0;PTUTB;1
79304;Comandante Rolim Adolfo Amaro;AEROCLUBE DE ITÁPOLIS;POUSO;NENHUM;0;PREOJ;0
79305;CATRIMANI I;ATLAS BRASIL CANTANHEDE;POUSO;LEVE;0;PRBAP;6
79307;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;LEVE;0;PTVYU;1
79308;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;DESTRUÍDA;1;PRDTY;0
79309;***;***;DECOLAGEM;SUBSTANCIAL;0;PUVDV;2
79313;CAMPO DE MARTE;CAMPO DE MARTE;POUSO;LEVE;0;PPNYM;10
79314;VIRACOPOS;***;DECOLAGEM;LEVE;0;PRGZS;0
79315;REGIONAL ORLANDO VILLAS BOAS;***;CRUZEIRO;SUBSTANCIAL;0;PTJAX;4
79316;ANTONIO CARLOS JOBIM / GALEÃO;EURICO DE AGUIAR SALLES;CRUZEIRO;NENHUM;0;PRTTO;3
79317;FLORES;FAZENDA PLANALTO;DECOLAGEM;SUBSTANCIAL;0;PTOBU;4
79318;CONGONHAS;LEITE LOPES;POUSO;NENHUM;0;PTVLX;7
79319;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;APROXIMAÇÃO FINAL;NENHUM;0;PTBTW;2
79321;GOVERNADOR ANDRÉ FRANCO MONTORO;DEPUTADO LUÍS EDUARDO MAGALHÃES;DECOLAGEM;LEVE;0;PRGON;153
79323;BLUMENAU;BLUMENAU;POUSO;SUBSTANCIAL;0;PPGJH;2
79324;BAURU;PRESIDENTE JUSCELINO KUBITSCHEK;DECOLAGEM;NENHUM;0;PTRMB;NULL
79325;***;***;APROXIMAÇÃO FINAL;SUBSTANCIAL;1;PUERZ;2
79326;SÃO MATEUS;COLATINA;MANOBRA;SUBSTANCIAL;0;PUDGH;2
79327;COMANDANTE MUNIR DJABAK;COMANDANTE MUNIR DJABAK;CRUZEIRO;SUBSTANCIAL;0;PTNNT;4
79328;***;GOVERNADOR JOSÉ RICHA;POUSO;NENHUM;0;PRAPB;0
79329;VIRGÍLIO TÁVORA;PINTO MARTINS;POUSO;LEVE;0;PTWOF;10
79330;SÃO JOAQUIM DA BARRA;SÃO JOAQUIM DA BARRA;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTDUE;6
79331;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PTCMW;1
79332;***;***;POUSO;LEVE;0;PRLPO;6
79333;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;LEVE;0;PREDR;1
79338;***;***;TÁXI;LEVE;0;PPBBH;NULL
79339;VAL DE CANS / JÚLIO CEZAR RIBEIRO;BREVES;CRUZEIRO;LEVE;0;PRSCL;NULL
79340;FORA DE AERODROMO;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PPZGA;4
79341;MAJOR BRIGADEIRO TROMPOWSKY;MAJOR BRIGADEIRO TROMPOWSKY;CRUZEIRO;LEVE;0;PUELI;2
79342;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;DECOLAGEM;LEVE;0;PTMSO;235
79344;***;***;POUSO;NENHUM;0;PTVGF;6
79345;PROFESSOR ERIBERTO MANOEL REINO;DOMINGOS PIGNATARI;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PROVA;4
79346;PISTA DE POUSO  NÃO HOMOLOGADA;PISTA DE POUSO EVENTUAL;MANOBRA;SUBSTANCIAL;0;PRAAT;1
79347;VIRGÍLIO TÁVORA;SENADOR PETRÔNIO PORTELLA;CRUZEIRO;DESTRUÍDA;4;PTRMN;7
79349;***;BACACHERI;TÁXI;NENHUM;0;PRCSE;18
79350;GUARARAPES - GILBERTO FREYRE;FERNANDO DE NORONHA;CRUZEIRO;LEVE;0;PRAQI;75
79351;HIDRELÉTRICA DE ITUMBIARA;MOZARLÂNDIA;DECOLAGEM;LEVE;0;PTCXO;5
79355;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;TÁXI;NENHUM;0;PTVHV;4
79356;VIRGÍLIO TÁVORA;PINTO MARTINS;CRUZEIRO;NENHUM;0;PTEYD;6
79357;GOVERNADOR ANDRÉ FRANCO MONTORO;MARECHAL CUNHA MACHADO;DECOLAGEM;LEVE;0;PRMYA;184
79358;CARLOS PRATES;CARLOS PRATES;DECOLAGEM;SUBSTANCIAL;0;PRTXG;4
79359;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;DESTRUÍDA;1;PUACR;2
79360;HERCÍLIO LUZ;BACACHERI;POUSO;LEVE;0;PRARI;8
79361;PISTA DE POUSO  NÃO HOMOLOGADA;PISTA DE POUSO  NÃO HOMOLOGADA;MANOBRA;LEVE;0;PTGUI;1
79362;***;***;POUSO;SUBSTANCIAL;0;PTTBI;4
79363;***;JACAREPAGUÁ;TÁXI;LEVE;0;PRFPM;5
79365;TIETÊ;DOUTOR RAMALHO FRANCO;DECOLAGEM;DESTRUÍDA;2;PTVEH;6
79366;ARMANDO NATALI;CATANDUVA;ESTACIONAMENTO;LEVE;0;PUEGJ;2
79367;ERECHIM;HERCÍLIO LUZ;POUSO;NENHUM;0;PPDDR;10
79368;BOTELHO;BOTELHO;DECOLAGEM;LEVE;0;PPXDC;0
79371;VIRACOPOS;JORGE CHÁVEZ INTERNATIONAL AIRPORT;DECOLAGEM;NENHUM;0;PHCKB;0
79372;EURICO DE AGUIAR SALLES;SANTOS DUMONT;TÁXI;LEVE;0;PPACR;4
79378;PARÁ DE MINAS;PARÁ DE MINAS;DECOLAGEM;NENHUM;0;PRVOZ;2
79380;***;JACAREPAGUÁ;CRUZEIRO;NENHUM;0;PRBGN;21
79381;ESTADUAL DARIO GUARITA;PIQUET;DECOLAGEM;LEVE;0;PRTNP;5
79383;ORIXIMINÁ;VAL DE CANS / JÚLIO CEZAR RIBEIRO;CORRIDA APÓS POUSO;NENHUM;0;PTRMX;6
79384;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;EDUARDO GOMES;TÁXI;NENHUM;0;PRVDB;NULL
79385;***;***;CORRIDA APÓS POUSO;LEVE;0;PTLVL;6
79386;GUARATINGUETÁ;ESTADUAL ARTHUR SIQUEIRA;POUSO;NENHUM;0;PPGJV;2
79388;GENERAL LEITE DE CASTRO;CAMPO DE MARTE;CORRIDA APÓS POUSO;LEVE;0;PTALN;4
79391;CAMPO DE MARTE;BASE AÉREA DE SANTOS;APROXIMAÇÃO FINAL;NENHUM;0;PRDDB;2
79392;GOVERNADOR ANDRÉ FRANCO MONTORO;ZUMBI DOS PALMARES;DECOLAGEM;NENHUM;0;PRMHW;184
79393;LÁBREA;FAZENDA SONHO DOURADO;DECOLAGEM VERTICAL;LEVE;0;PRECO;7
79395;GOVERNADOR ANDRÉ FRANCO MONTORO;PRESIDENTE CASTRO PINTO;DECOLAGEM;NENHUM;0;PTXPO;231
79396;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;DECOLAGEM;NENHUM;0;PTVHV;4
79397;***;***;MANOBRA;SUBSTANCIAL;0;PTUGO;1
79398;CONGONHAS;BAURU;TÁXI;NENHUM;0;PRDRY;8
79399;BAURU;BAURU;APROXIMAÇÃO FINAL;NENHUM;0;PPGCJ;2
79400;BLUMENAU;BLUMENAU;CRUZEIRO;LEVE;0;PRBNU;6
79402;BACACHERI;BACACHERI;CRUZEIRO;NENHUM;0;PPGLX;2
79403;Comandante Rolim Adolfo Amaro;AMERICANA;CRUZEIRO;NENHUM;0;PREBJ;2
79404;***;SANTA GENOVEVA/GOIÂNIA;SUBIDA;DESTRUÍDA;2;PTMBV;7
79405;SÍTIO POUSO DO AVIADOR;APLIC AVIAÇÃO AGRÍCOLA LTDA;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;0;PTKRE;6
79406;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;INDETERMINADA;LEVE;0;PTALL;4
79407;***;***;MANOBRA;SUBSTANCIAL;1;PTGXG;1
79412;CLUBE DE VOO AEROQUADRA;CLUBE DE VOO AEROQUADRA;APROXIMAÇÃO FINAL;LEVE;0;PURGC;2
79414;CAMPO DE MARTE;CAMPO DE MARTE;ARREMETIDA NO SOLO;SUBSTANCIAL;0;PTIZO;2
79415;COROA DO AVIÃO;COROA DO AVIÃO;MANOBRA;NENHUM;0;PRHHH;3
79419;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;NENHUM;0;PTHND;6
79420;GOVERNADOR JOSÉ RICHA;CAMPO GRANDE;DECOLAGEM;NENHUM;0;PTKIP;6
79422;ANTONIO CARLOS JOBIM / GALEÃO;GOVERNADOR ALUÍZIO ALVES;CRUZEIRO;NENHUM;0;PRGUC;193
79423;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;SUBSTANCIAL;0;PRSOH;1
79424;LEITE LOPES;PROFESSOR ERIBERTO MANOEL REINO;TÁXI;NENHUM;0;PRORV;6
79425;FORA DE AERODROMO;JACAREPAGUÁ;CRUZEIRO;NENHUM;0;PRCHT;22
